update,split,loss,ppl,lr,tps,gnorm,scale,tokens_seen,utc
7662,train,5.085138253041859,,0.00044093617451432943,11949.914747734127,0.5674865245819092,1.0,282451968,2025-09-10T20:01:45.091243+00:00Z
7663,train,5.074055348338565,,0.00044091428803021544,11951.690958116877,0.5448199510574341,1.0,282488832,2025-09-10T20:01:48.175847+00:00Z
7664,train,5.086653257461083,,0.00044089239806782324,11952.6957768232,0.5367671251296997,1.0,282525696,2025-09-10T20:01:51.260976+00:00Z
7665,train,5.095149634824716,,0.0004408705046275792,11953.158682031846,0.4847766160964966,1.0,282562560,2025-09-10T20:01:54.345583+00:00Z
7666,train,5.092988859307637,,0.0004408486077099105,11954.624865759244,0.5044035911560059,1.0,282599424,2025-09-10T20:01:57.429739+00:00Z
7667,train,5.09380581738818,,0.0004408267073152437,11955.110031941891,0.5358625650405884,1.0,282636288,2025-09-10T20:02:00.514780+00:00Z
7668,train,5.118901176115289,,0.00044080480344400614,11954.630771263197,0.5336828827857971,1.0,282673152,2025-09-10T20:02:03.600943+00:00Z
7669,train,5.11149730938114,,0.0004407828960966245,11953.649501265367,0.48742908239364624,1.0,282710016,2025-09-10T20:02:06.686872+00:00Z
7670,train,5.098859339869952,,0.000440760985273526,11950.652267056104,0.5433695316314697,1.0,282746880,2025-09-10T20:02:09.776666+00:00Z
7671,train,5.101622447297218,,0.00044073907097513787,11949.22777163612,0.5308314561843872,1.0,282783744,2025-09-10T20:02:12.864193+00:00Z
7672,train,5.113097409837164,,0.0004407171532018873,11949.379190080006,0.48723241686820984,1.0,282820608,2025-09-10T20:02:15.950053+00:00Z
7673,train,5.119884622483895,,0.0004406952319542015,11951.716742712702,0.45924288034439087,1.0,282857472,2025-09-10T20:02:19.034060+00:00Z
7674,train,5.105244570126635,,0.00044067330723250803,11955.226039295294,0.5239958167076111,1.0,282894336,2025-09-10T20:02:22.114958+00:00Z
7675,train,5.104760682419391,,0.0004406513790372342,11958.889922184815,0.5836360454559326,1.0,282931200,2025-09-10T20:02:25.195750+00:00Z
7676,train,5.106280311198937,,0.00044062944736880747,11963.085126507642,0.5318087339401245,1.0,282968064,2025-09-10T20:02:28.274930+00:00Z
7677,train,5.08321095489136,,0.0004406075122276554,11967.507151846157,0.45443978905677795,1.0,283004928,2025-09-10T20:02:31.352732+00:00Z
7678,train,5.065725865805193,,0.0004405855736142057,11971.081190489194,0.5387374758720398,1.0,283041792,2025-09-10T20:02:34.429483+00:00Z
7679,train,5.054619255224506,,0.00044056363152888614,11972.985919702,0.5328165888786316,1.0,283078656,2025-09-10T20:02:37.508458+00:00Z
7680,train,5.06577254166571,,0.00044054168597212434,11974.06976279797,0.4984627068042755,1.0,283115520,2025-09-10T20:02:40.588000+00:00Z
7681,train,5.046308852705667,,0.0004405197369443482,11973.049898348689,0.45667168498039246,1.0,283152384,2025-09-10T20:02:43.668970+00:00Z
7682,train,5.044702122336604,,0.0004404977844459857,11971.679895377883,0.47183239459991455,1.0,283189248,2025-09-10T20:02:46.751656+00:00Z
7683,train,5.0353105810814895,,0.00044047582847746476,11972.346044682647,0.5308240652084351,1.0,283226112,2025-09-10T20:02:49.832073+00:00Z
7684,train,5.047389329749387,,0.00044045386903921336,11969.918134989328,0.7019960284233093,1.0,283262976,2025-09-10T20:02:52.916301+00:00Z
7685,train,5.057605470369495,,0.00044043190613165964,11967.84018704716,0.8935222625732422,1.0,283299840,2025-09-10T20:02:55.999701+00:00Z
7686,train,5.057822583750102,,0.00044040993975523186,11964.780153556076,0.6849952340126038,1.0,283336704,2025-09-10T20:02:59.085907+00:00Z
7687,train,5.060103802652848,,0.00044038796991035823,11962.18781130213,0.8693785071372986,1.0,283373568,2025-09-10T20:03:02.172297+00:00Z
7688,train,5.079774006103002,,0.00044036599659746695,11959.659854775491,0.7304086685180664,1.0,283410432,2025-09-10T20:03:05.259271+00:00Z
7689,train,5.066446975375285,,0.00044034401981698655,11955.24947032528,0.7022742033004761,1.0,283447296,2025-09-10T20:03:08.347327+00:00Z
7690,train,5.0636523206577335,,0.0004403220395693455,11952.464623429281,0.5214489102363586,1.0,283484160,2025-09-10T20:03:11.435425+00:00Z
7691,train,5.073571655709651,,0.0004403000558549722,11949.436143495832,0.5426536798477173,1.0,283521024,2025-09-10T20:03:14.524579+00:00Z
7692,train,5.0681931378475795,,0.0004402780686742952,11947.253004570204,0.5404280424118042,1.0,283557888,2025-09-10T20:03:17.614405+00:00Z
7693,train,5.087948638382432,,0.00044025607802774326,11944.75859153059,0.48935309052467346,1.0,283594752,2025-09-10T20:03:20.704195+00:00Z
7694,train,5.074593488737533,,0.000440234083915745,11944.258226864327,0.5307713747024536,1.0,283631616,2025-09-10T20:03:23.794060+00:00Z
7695,train,5.073715362874797,,0.00044021208633872945,11945.16363346521,0.4554075300693512,1.0,283668480,2025-09-10T20:03:26.881231+00:00Z
7696,train,5.070284474427817,,0.00044019008529712513,11946.901162252701,0.5503079295158386,1.0,283705344,2025-09-10T20:03:29.967096+00:00Z
7697,train,5.059823019983159,,0.0004401680807913612,11947.37678858722,0.46901291608810425,1.0,283742208,2025-09-10T20:03:33.054147+00:00Z
7698,train,5.060299948169398,,0.0004401460728218665,11949.706838584669,0.4927658438682556,1.0,283779072,2025-09-10T20:03:36.138677+00:00Z
7699,train,5.060356278997904,,0.00044012406138907017,11950.772892696645,0.4560273289680481,1.0,283815936,2025-09-10T20:03:39.224236+00:00Z
7700,train,5.05250782947145,,0.00044010204649340136,11951.63627369666,0.49371597170829773,1.0,283852800,2025-09-10T20:03:42.309790+00:00Z
7701,train,5.052565561357755,,0.00044008002813528916,11952.338070923792,0.47313371300697327,1.0,283889664,2025-09-10T20:03:45.394320+00:00Z
7702,train,5.07769168015446,,0.0004400580063151629,11951.433981849617,0.5279624462127686,1.0,283926528,2025-09-10T20:03:48.482025+00:00Z
7703,train,5.090609305466345,,0.00044003598103345193,11950.931385426804,0.49304014444351196,1.0,283963392,2025-09-10T20:03:51.569163+00:00Z
7704,train,5.070407819776355,,0.00044001395229058553,11950.11236866114,0.5101634860038757,1.0,284000256,2025-09-10T20:03:54.656847+00:00Z
7705,train,5.080568109776334,,0.00043999192008699334,11949.19299645243,0.48026880621910095,1.0,284037120,2025-09-10T20:03:57.744876+00:00Z
7706,train,5.079577077769419,,0.00043996988442310475,11949.913590135668,0.5404996871948242,1.0,284073984,2025-09-10T20:04:00.831112+00:00Z
7707,train,5.076840218314391,,0.00043994784529934934,11948.28224381071,0.5502254366874695,1.0,284110848,2025-09-10T20:04:03.919105+00:00Z
7708,train,5.080225607522305,,0.00043992580271615697,11949.235809650232,0.555543065071106,1.0,284147712,2025-09-10T20:04:07.005184+00:00Z
7709,train,5.075312019081094,,0.0004399037566739571,11951.694941009702,0.7647620439529419,1.0,284184576,2025-09-10T20:04:10.089070+00:00Z
7710,train,5.080884689710598,,0.0004398817071731797,11951.419055405966,0.6972565054893494,1.0,284221440,2025-09-10T20:04:13.175851+00:00Z
7711,train,5.102497507293874,,0.0004398596542142546,11951.862434113496,0.5808503031730652,1.0,284258304,2025-09-10T20:04:16.261772+00:00Z
7712,train,5.111735799157489,,0.0004398375977976117,11951.885971244412,0.5756710171699524,1.0,284295168,2025-09-10T20:04:19.347117+00:00Z
7713,train,5.110223130801799,,0.00043981553792368105,11949.575006351253,0.519486129283905,1.0,284332032,2025-09-10T20:04:22.436483+00:00Z
7714,train,5.123760279792084,,0.0004397934745928927,11949.308840651525,0.5016319155693054,1.0,284368896,2025-09-10T20:04:25.522794+00:00Z
7715,train,5.138760838011683,,0.0004397714078056768,11949.0922148721,0.4988900423049927,1.0,284405760,2025-09-10T20:04:28.610112+00:00Z
7716,train,5.1498097954092446,,0.0004397493375624635,11948.492424170001,0.5708444714546204,1.0,284442624,2025-09-10T20:04:31.697983+00:00Z
7717,train,5.142999563625278,,0.0004397272638636832,11948.40141149857,0.501304030418396,1.0,284479488,2025-09-10T20:04:34.784347+00:00Z
7718,train,5.155774909863611,,0.00043970518670976606,11948.292040255588,0.49995529651641846,1.0,284516352,2025-09-10T20:04:37.870764+00:00Z
7719,train,5.151490549990302,,0.0004396831061011426,11948.650554370353,0.4740937352180481,1.0,284553216,2025-09-10T20:04:40.957601+00:00Z
7720,train,5.145812476350754,,0.00043966102203824324,11950.153059773986,0.4653950333595276,1.0,284590080,2025-09-10T20:04:44.042870+00:00Z
7721,train,5.154533974534771,,0.0004396389345214986,11950.473756632296,0.5139204263687134,1.0,284626944,2025-09-10T20:04:47.128273+00:00Z
7722,train,5.166872220223993,,0.00043961684355133917,11951.210257768762,0.5232970714569092,1.0,284663808,2025-09-10T20:04:50.214060+00:00Z
7723,train,5.157325294899211,,0.00043959474912819575,11951.44442597476,0.49126526713371277,1.0,284700672,2025-09-10T20:04:53.299304+00:00Z
7724,train,5.166386867124378,,0.00043957265125249903,11951.6755563735,0.5118556618690491,1.0,284737536,2025-09-10T20:04:56.385508+00:00Z
7725,train,5.163377372525817,,0.00043955054992467977,11951.79947958996,0.5354428887367249,1.0,284774400,2025-09-10T20:04:59.470900+00:00Z
7726,train,5.169780815931576,,0.0004395284451451689,11952.53075513231,0.49387791752815247,1.0,284811264,2025-09-10T20:05:02.556351+00:00Z
7727,train,5.146398292743341,,0.00043950633691439736,11952.561621046367,0.495265930891037,1.0,284848128,2025-09-10T20:05:05.642517+00:00Z
7728,train,5.146258968201138,,0.00043948422523279614,11951.418587953794,0.5226719975471497,1.0,284884992,2025-09-10T20:05:08.730203+00:00Z
7729,train,5.157802764851025,,0.0004394621101007963,11949.446583652232,0.4784490466117859,1.0,284921856,2025-09-10T20:05:11.818241+00:00Z
7730,train,5.138321802864824,,0.0004394399915188291,11949.528010439895,0.5317162871360779,1.0,284958720,2025-09-10T20:05:14.904137+00:00Z
7731,train,5.112321709856707,,0.0004394178694873256,11947.89151337207,0.5030081868171692,1.0,284995584,2025-09-10T20:05:17.994236+00:00Z
7732,train,5.107630802928196,,0.0004393957440067172,11947.609764510587,0.484266996383667,1.0,285032448,2025-09-10T20:05:21.082003+00:00Z
7733,train,5.1003183308888556,,0.0004393736150774351,11948.958806204151,0.5031334161758423,1.0,285069312,2025-09-10T20:05:24.167738+00:00Z
7734,train,5.094609658448316,,0.000439351482699911,11949.016254809352,0.78719562292099,1.0,285106176,2025-09-10T20:05:27.254795+00:00Z
7735,train,5.105225158210174,,0.0004393293468745761,11948.96063728071,0.6589090824127197,1.0,285143040,2025-09-10T20:05:30.341991+00:00Z
7736,train,5.100735919900753,,0.00043930720760186197,11948.516385437528,0.5426206588745117,1.0,285179904,2025-09-10T20:05:33.428694+00:00Z
7737,train,5.116633901501911,,0.00043928506488220034,11946.204378787836,0.6776918172836304,1.0,285216768,2025-09-10T20:05:36.518926+00:00Z
7738,train,5.123580011283055,,0.0004392629187160228,11943.889843531098,0.5976622104644775,1.0,285253632,2025-09-10T20:05:39.609764+00:00Z
7739,train,5.1316606335830945,,0.0004392407691037613,11945.834628750652,0.5891857147216797,1.0,285290496,2025-09-10T20:05:42.695728+00:00Z
7740,train,5.129770022600197,,0.0004392186160458474,11946.389851343398,0.5016586184501648,1.0,285327360,2025-09-10T20:05:45.782953+00:00Z
7741,train,5.1323727804147925,,0.00043919645954271317,11947.883615233164,0.5499739646911621,1.0,285364224,2025-09-10T20:05:48.868820+00:00Z
7742,train,5.12127901056919,,0.0004391742995947905,11949.315792986741,0.5309993028640747,1.0,285401088,2025-09-10T20:05:51.954382+00:00Z
7743,train,5.130919029767932,,0.0004391521362025114,11951.060114136097,0.5210170149803162,1.0,285437952,2025-09-10T20:05:55.039668+00:00Z
7744,train,5.138036916067262,,0.0004391299693663079,11950.542539083099,0.5553646087646484,1.0,285474816,2025-09-10T20:05:58.126925+00:00Z
7745,train,5.149945368835383,,0.0004391077990866122,11950.029500922465,0.5245238542556763,1.0,285511680,2025-09-10T20:06:01.213306+00:00Z
7746,train,5.152438185038316,,0.00043908562536385654,11949.991019462308,0.5025710463523865,1.0,285548544,2025-09-10T20:06:04.300210+00:00Z
7747,train,5.1320975435574185,,0.00043906344819847324,11948.801368626342,0.47727134823799133,1.0,285585408,2025-09-10T20:06:07.388611+00:00Z
7748,train,5.114713360023439,,0.0004390412675908947,11947.264273229892,0.5107338428497314,1.0,285622272,2025-09-10T20:06:10.477768+00:00Z
7749,train,5.10702414734835,,0.00043901908354155314,11943.997341044626,0.5074012279510498,1.0,285659136,2025-09-10T20:06:13.568558+00:00Z
7750,train,5.091693950507116,,0.00043899689605088115,11943.614360974778,0.5585971474647522,1.0,285696000,2025-09-10T20:06:16.656463+00:00Z
7751,train,5.102379732858901,,0.00043897470511931137,11943.991267923155,0.4978226125240326,1.0,285732864,2025-09-10T20:06:19.743481+00:00Z
7752,train,5.0960443975315375,,0.00043895251074727634,11944.402436907081,0.5309262871742249,1.0,285769728,2025-09-10T20:06:22.831363+00:00Z
7753,train,5.097968610684802,,0.00043893031293520875,11944.157424647525,0.5125131607055664,1.0,285806592,2025-09-10T20:06:25.918981+00:00Z
7754,train,5.093362980390248,,0.0004389081116835414,11945.64380565591,0.5118306875228882,1.0,285843456,2025-09-10T20:06:29.005434+00:00Z
7755,train,5.092298752043835,,0.00043888590699270704,11947.518214321342,0.5963689088821411,1.0,285880320,2025-09-10T20:06:32.091175+00:00Z
7756,train,5.101224076128774,,0.00043886369886313864,11948.592059967927,0.6249411106109619,1.0,285917184,2025-09-10T20:06:35.177289+00:00Z
7757,train,5.089742795863842,,0.00043884148729526917,11949.746121372551,0.6374531388282776,1.0,285954048,2025-09-10T20:06:38.263023+00:00Z
7758,train,5.083664306615974,,0.0004388192722895316,11948.965525230122,0.52237468957901,1.0,285990912,2025-09-10T20:06:41.350956+00:00Z
7759,train,5.070971347643601,,0.00043879705384635906,11949.001314056772,0.5306598544120789,1.0,286027776,2025-09-10T20:06:44.438038+00:00Z
7760,train,5.0736604312840115,,0.00043877483196618465,11948.405674396201,0.57024085521698,1.0,286064640,2025-09-10T20:06:47.524921+00:00Z
7761,train,5.072066454271944,,0.00043875260664944166,11946.155437805099,0.5198488235473633,1.0,286101504,2025-09-10T20:06:50.615102+00:00Z
7762,train,5.065934593838875,,0.00043873037789656335,11945.759107050211,0.5286313891410828,1.0,286138368,2025-09-10T20:06:53.703467+00:00Z
7763,train,5.058316852476381,,0.0004387081457079831,11946.194630590902,0.5644171833992004,1.0,286175232,2025-09-10T20:06:56.790867+00:00Z
7764,train,5.068107943975493,,0.0004386859100841343,11948.343097193349,0.5119487047195435,1.0,286212096,2025-09-10T20:06:59.875937+00:00Z
7765,train,5.080800552287904,,0.0004386636710254506,11949.74142962369,0.5397221446037292,1.0,286248960,2025-09-10T20:07:02.961419+00:00Z
7766,train,5.081395076917894,,0.00043864142853236533,11950.35492390335,0.5627377033233643,1.0,286285824,2025-09-10T20:07:06.047552+00:00Z
7767,train,5.056370413786728,,0.00043861918260531223,11949.630337818495,0.6854525804519653,1.0,286322688,2025-09-10T20:07:09.135271+00:00Z
7768,train,5.053168096977375,,0.00043859693324472507,11948.10157357893,0.5659672021865845,1.0,286359552,2025-09-10T20:07:12.223199+00:00Z
7769,train,5.053247844133886,,0.00043857468045103743,11947.469374491544,0.5494316816329956,1.0,286396416,2025-09-10T20:07:15.311366+00:00Z
7770,train,5.058106048364144,,0.0004385524242246833,11946.669279618694,0.5076638460159302,1.0,286433280,2025-09-10T20:07:18.399916+00:00Z
7771,train,5.016699430458577,,0.0004385301645660965,11947.206981510635,0.6131333112716675,1.0,286470144,2025-09-10T20:07:21.486941+00:00Z
7772,train,5.029802593987731,,0.00043850790147571106,11945.806180910404,0.4977079927921295,1.0,286507008,2025-09-10T20:07:24.576331+00:00Z
7773,train,5.046307551921799,,0.00043848563495396095,11946.09916317404,0.5504648089408875,1.0,286543872,2025-09-10T20:07:27.663894+00:00Z
7774,train,5.045829744393879,,0.0004384633650012803,11948.33015595333,0.4925994873046875,1.0,286580736,2025-09-10T20:07:30.748882+00:00Z
7775,train,5.042716984082985,,0.00043844109161810316,11950.258102206151,0.5036227703094482,1.0,286617600,2025-09-10T20:07:33.832682+00:00Z
7776,train,5.046237061139698,,0.0004384188148048639,11950.783785470969,0.5589653849601746,1.0,286654464,2025-09-10T20:07:36.918797+00:00Z
7777,train,5.059904113158663,,0.0004383965345619968,11950.54088225427,0.5454466342926025,1.0,286691328,2025-09-10T20:07:40.004767+00:00Z
7778,train,5.060642994712365,,0.00043837425088993627,11950.212104023261,0.5467322468757629,1.0,286728192,2025-09-10T20:07:43.091917+00:00Z
7779,train,5.054741594735299,,0.0004383519637891165,11948.965688204189,0.5512123107910156,1.0,286765056,2025-09-10T20:07:46.180332+00:00Z
7780,train,5.0638964356871075,,0.0004383296732599723,11947.36050118145,0.5443745255470276,1.0,286801920,2025-09-10T20:07:49.269533+00:00Z
7781,train,5.0663925452731515,,0.0004383073793029381,11946.0009198037,0.47118327021598816,1.0,286838784,2025-09-10T20:07:52.357830+00:00Z
7782,train,5.064747861954791,,0.00043828508191844843,11945.193796413098,0.5813153982162476,1.0,286875648,2025-09-10T20:07:55.446806+00:00Z
7783,train,5.063152329862018,,0.00043826278110693816,11944.830734950969,0.5470138788223267,1.0,286912512,2025-09-10T20:07:58.534373+00:00Z
7784,train,5.0749125749527515,,0.000438240476868842,11946.34524266866,0.511287271976471,1.0,286949376,2025-09-10T20:08:01.620621+00:00Z
7785,train,5.069172853588382,,0.0004382181692045947,11947.212080717154,0.5063682198524475,1.0,286986240,2025-09-10T20:08:04.706302+00:00Z
7786,train,5.071488882028448,,0.00043819585811463133,11946.273410615542,0.5199621319770813,1.0,287023104,2025-09-10T20:08:07.795093+00:00Z
7787,train,5.084699670901943,,0.0004381735435993867,11943.702080191935,0.4907110035419464,1.0,287059968,2025-09-10T20:08:10.885573+00:00Z
7788,train,5.089735865978344,,0.00043815122565929584,11942.502974414449,0.5515049695968628,1.0,287096832,2025-09-10T20:08:13.974610+00:00Z
7789,train,5.084109342445085,,0.0004381289042947939,11941.146512461082,0.5429602861404419,1.0,287133696,2025-09-10T20:08:17.064158+00:00Z
7790,train,5.075901058032349,,0.00043810657950631615,11942.65764103885,0.7036428451538086,1.0,287170560,2025-09-10T20:08:20.152409+00:00Z
7791,train,5.094240713162036,,0.00043808425129429764,11942.71952162561,0.8227857351303101,1.0,287207424,2025-09-10T20:08:23.240083+00:00Z
7792,train,5.102841473856102,,0.0004380619196591738,11944.538936214285,0.5125623345375061,1.0,287244288,2025-09-10T20:08:26.325470+00:00Z
7793,train,5.108039418374178,,0.00043803958460137993,11944.72686744042,0.6819427609443665,1.0,287281152,2025-09-10T20:08:29.413501+00:00Z
7794,train,5.113608842654237,,0.00043801724612135145,11946.063516079541,0.6407572031021118,1.0,287318016,2025-09-10T20:08:32.501008+00:00Z
7795,train,5.1056469132571305,,0.000437994904219524,11944.702769177438,0.5642970204353333,1.0,287354880,2025-09-10T20:08:35.589638+00:00Z
7796,train,5.111869119113882,,0.00043797255889633293,11943.355325055869,0.6415237784385681,1.0,287391744,2025-09-10T20:08:38.679107+00:00Z
7797,train,5.095726605510294,,0.00043795021015221404,11942.193864987752,0.5181649327278137,1.0,287428608,2025-09-10T20:08:41.768183+00:00Z
7798,train,5.093689265479666,,0.0004379278579876029,11942.584681814285,0.5909353494644165,1.0,287465472,2025-09-10T20:08:44.856555+00:00Z
7799,train,5.054245206084867,,0.0004379055024029355,11945.014161308554,0.47928309440612793,1.0,287502336,2025-09-10T20:08:47.942465+00:00Z
7800,train,5.061417876810151,,0.00043788314339864747,11946.624300609743,0.5173721313476562,1.0,287539200,2025-09-10T20:08:51.028539+00:00Z
7801,train,5.072004037317917,,0.00043786078097517465,11946.619254987269,0.5529583096504211,1.0,287576064,2025-09-10T20:08:54.115277+00:00Z
7802,train,5.072166058913427,,0.00043783841513295326,11947.93905445718,0.4810979962348938,1.0,287612928,2025-09-10T20:08:57.201305+00:00Z
7803,train,5.055509305145344,,0.0004378160458724191,11817.296918532807,0.5192180275917053,1.0,287649792,2025-09-10T20:09:00.466133+00:00Z
7804,train,5.061194696556927,,0.0004377936731940085,11836.864719929856,0.4614265263080597,1.0,287686656,2025-09-10T20:09:03.562040+00:00Z
7805,train,5.065662889359654,,0.0004377712970981574,11859.046991919624,0.5522032380104065,1.0,287723520,2025-09-10T20:09:06.648471+00:00Z
7806,train,5.062400712381239,,0.00043774891758530213,11875.635819199651,0.465194433927536,1.0,287760384,2025-09-10T20:09:09.736896+00:00Z
7807,train,5.0561611537430595,,0.00043772653465587897,11888.806903533787,0.5194799304008484,1.0,287797248,2025-09-10T20:09:12.825962+00:00Z
7808,train,5.052422817137293,,0.0004377041483103243,11900.588367531293,0.4896810054779053,1.0,287834112,2025-09-10T20:09:15.913411+00:00Z
7809,train,5.041049303638744,,0.00043768175854907467,11910.604733243194,0.6645238995552063,1.0,287870976,2025-09-10T20:09:19.000096+00:00Z
7810,train,5.027372522975035,,0.00043765936537256637,11918.255982259687,0.48113927245140076,1.0,287907840,2025-09-10T20:09:22.086248+00:00Z
7811,train,5.0301850472316385,,0.00043763696878123604,11925.255274451492,0.5982213020324707,1.0,287944704,2025-09-10T20:09:25.171265+00:00Z
7812,train,5.046378877856604,,0.00043761456877552035,11930.542225019035,0.63507080078125,1.0,287981568,2025-09-10T20:09:28.256685+00:00Z
7813,train,5.040960759310369,,0.000437592165355856,11934.378479563025,0.5453711152076721,1.0,288018432,2025-09-10T20:09:31.343614+00:00Z
7814,train,5.057208660592238,,0.0004375697585226798,11936.796752970584,0.6110138297080994,1.0,288055296,2025-09-10T20:09:34.430380+00:00Z
7815,train,5.0504492849256994,,0.0004375473482764285,11938.893467135515,0.5507841110229492,1.0,288092160,2025-09-10T20:09:37.517940+00:00Z
7816,train,5.051722544146752,,0.00043752493461753897,11939.016699040427,0.5831295847892761,1.0,288129024,2025-09-10T20:09:40.606508+00:00Z
7817,train,5.057137230974295,,0.0004375025175464483,11939.09020760008,0.5809270143508911,1.0,288165888,2025-09-10T20:09:43.695107+00:00Z
7818,train,5.0652534126715585,,0.00043748009706359335,11939.324195430068,0.5133015513420105,1.0,288202752,2025-09-10T20:09:46.784488+00:00Z
7819,train,5.066436072541182,,0.00043745767316941136,11940.178230495292,0.5955098867416382,1.0,288239616,2025-09-10T20:09:49.872007+00:00Z
7820,train,5.053408533650254,,0.00043743524586433954,11941.970924201745,0.4802171289920807,1.0,288276480,2025-09-10T20:09:52.960094+00:00Z
7821,train,5.063225874588741,,0.000437412815148815,11943.039635504583,0.541689395904541,1.0,288313344,2025-09-10T20:09:56.047649+00:00Z
7822,train,5.04699056978749,,0.00043739038102327506,11944.579418183544,0.4911247193813324,1.0,288350208,2025-09-10T20:09:59.133315+00:00Z
7823,train,5.059245833477915,,0.00043736794348815704,11945.637972291099,0.5690770149230957,1.0,288387072,2025-09-10T20:10:02.220230+00:00Z
7824,train,5.062220694471783,,0.00043734550254389854,11946.020356199318,0.48537182807922363,1.0,288423936,2025-09-10T20:10:05.307734+00:00Z
7825,train,5.0740558283174515,,0.000437323058190937,11947.697261507707,0.5642277598381042,1.0,288460800,2025-09-10T20:10:08.392454+00:00Z
7826,train,5.063376674948139,,0.00043730061042970977,11947.150354262782,0.5429008603096008,1.0,288497664,2025-09-10T20:10:11.479612+00:00Z
7827,train,5.064176317958239,,0.0004372781592606547,11945.703896917803,0.5696486234664917,1.0,288534528,2025-09-10T20:10:14.569076+00:00Z
7828,train,5.049082163192216,,0.0004372557046842094,11944.592648519632,0.5778352618217468,1.0,288571392,2025-09-10T20:10:17.658481+00:00Z
7829,train,5.057353100076958,,0.0004372332467008118,11944.70597576751,0.5661147832870483,1.0,288608256,2025-09-10T20:10:20.746622+00:00Z
7830,train,5.054675412978808,,0.0004372107853108995,11944.69679157333,0.6236783862113953,1.0,288645120,2025-09-10T20:10:23.833857+00:00Z
7831,train,5.040379118447971,,0.0004371883205149106,11944.58130252155,0.5823771953582764,1.0,288681984,2025-09-10T20:10:26.922235+00:00Z
7832,train,5.0239525778819365,,0.00043716585231328277,11945.956117376601,0.6194382309913635,1.0,288718848,2025-09-10T20:10:30.008720+00:00Z
7833,train,5.032184530233971,,0.0004371433807064544,11946.323802818706,0.6843488216400146,1.0,288755712,2025-09-10T20:10:33.096152+00:00Z
7834,train,5.025917263867527,,0.0004371209056948633,11946.925797992322,0.5333079099655151,1.0,288792576,2025-09-10T20:10:36.183185+00:00Z
7835,train,5.034265576638642,,0.00043709842727894776,11945.956019708312,0.6011631488800049,1.0,288829440,2025-09-10T20:10:39.272094+00:00Z
7836,train,5.033186619434831,,0.000437075945459146,11946.421591798064,0.5477123260498047,1.0,288866304,2025-09-10T20:10:42.359398+00:00Z
7837,train,5.062409262318084,,0.00043705346023589634,11946.711138886429,0.5160437822341919,1.0,288903168,2025-09-10T20:10:45.445807+00:00Z
7838,train,5.0649505440521265,,0.0004370309716096371,11945.322467143775,0.48387816548347473,1.0,288940032,2025-09-10T20:10:48.535310+00:00Z
7839,train,5.055616693269732,,0.00043700847958080667,11944.08227279978,0.5381465554237366,1.0,288976896,2025-09-10T20:10:51.622974+00:00Z
7840,train,5.075657704387477,,0.00043698598414984363,11945.245982057193,0.4820100665092468,1.0,289013760,2025-09-10T20:10:54.709859+00:00Z
7841,train,5.051442353946898,,0.0004369634853171865,11947.147268470813,0.4779640734195709,1.0,289050624,2025-09-10T20:10:57.795495+00:00Z
7842,train,5.065916522463799,,0.00043694098308327383,11947.00366144165,0.4792276918888092,1.0,289087488,2025-09-10T20:11:00.883285+00:00Z
7843,train,5.049096319783306,,0.00043691847744854447,11947.222219286328,0.4400477707386017,1.0,289124352,2025-09-10T20:11:03.970637+00:00Z
7844,train,5.051097035743513,,0.00043689596841343703,11948.140355256255,0.491163969039917,1.0,289161216,2025-09-10T20:11:07.057034+00:00Z
7845,train,5.042313206497775,,0.00043687345597839047,11947.4882189905,0.5459023118019104,1.0,289198080,2025-09-10T20:11:10.144215+00:00Z
7846,train,5.050562311682653,,0.00043685094014384355,11947.984223096757,0.4750838577747345,1.0,289234944,2025-09-10T20:11:13.230079+00:00Z
7847,train,5.062865903502898,,0.0004368284209102353,11949.987644645887,0.601303219795227,1.0,289271808,2025-09-10T20:11:16.316388+00:00Z
7848,train,5.084916767948445,,0.0004368058982780048,11951.121222841884,0.5935750007629395,1.0,289308672,2025-09-10T20:11:19.401787+00:00Z
7849,train,5.104901073104361,,0.00043678337224759104,11951.166252088033,0.45310017466545105,1.0,289345536,2025-09-10T20:11:22.487296+00:00Z
7850,train,5.110029301994639,,0.0004367608428194331,11951.44599503926,0.5162191987037659,1.0,289382400,2025-09-10T20:11:25.573495+00:00Z
7851,train,5.112211413938043,,0.00043673830999397053,11951.714695391895,0.4757824242115021,1.0,289419264,2025-09-10T20:11:28.658631+00:00Z
7852,train,5.11247804858527,,0.00043671577377164225,11951.983434204974,0.533187985420227,1.0,289456128,2025-09-10T20:11:31.743698+00:00Z
7853,train,5.078521011158003,,0.00043669323415288777,11952.966927833977,0.48377516865730286,1.0,289492992,2025-09-10T20:11:34.828779+00:00Z
7854,train,5.081035373703397,,0.00043667069113814656,11953.839902731434,0.5569606423377991,1.0,289529856,2025-09-10T20:11:37.913751+00:00Z
7855,train,5.087986533131382,,0.0004366481447278581,11952.47481426242,0.5450656414031982,1.0,289566720,2025-09-10T20:11:41.000380+00:00Z
7856,train,5.093759641903204,,0.00043662559492246177,11952.14086242699,0.5855731964111328,1.0,289603584,2025-09-10T20:11:44.087033+00:00Z
7857,train,5.088416635266747,,0.0004366030417223974,11952.218476333075,0.4868967831134796,1.0,289640448,2025-09-10T20:11:47.173240+00:00Z
