update,split,loss,ppl,lr,tps,gnorm,scale,tokens_seen,utc
4771,train,2.8642880447455945,,0.00019221458665814056,8429.858995042836,0.0,1.0,156336128,2025-09-22T15:25:01.705628+00:00Z
4772,train,2.8966279173864757,,0.00019221058686636142,8428.70851212829,0.0,1.0,156368896,2025-09-22T15:25:05.595418+00:00Z
4773,train,2.8916081230318995,,0.000192206586089913,8427.894602347053,0.0,1.0,156401664,2025-09-22T15:25:09.484961+00:00Z
4774,train,2.879639390749614,,0.00019220258432883894,8427.970373694165,0.0,1.0,156434432,2025-09-22T15:25:13.372827+00:00Z
4775,train,2.843786374011231,,0.0001921985815831829,8427.339621202607,0.0,1.0,156467200,2025-09-22T15:25:17.262289+00:00Z
4776,train,2.888061572860413,,0.00019219457785298863,8429.594165098162,0.0,1.0,156499968,2025-09-22T15:25:21.145392+00:00Z
4777,train,2.889490109459221,,0.0001921905731382998,8429.622923929885,0.0,1.0,156532736,2025-09-22T15:25:25.032583+00:00Z
4778,train,2.8820164159914787,,0.00019218656743916017,8433.532099031136,0.0,1.0,156565504,2025-09-22T15:25:28.920362+00:00Z
4779,train,2.878640762506211,,0.00019218256075561335,8432.129810599681,0.0,1.0,156598272,2025-09-22T15:25:32.809037+00:00Z
4780,train,2.872781251256124,,0.00019217855308770318,8428.566066661848,0.0,1.0,156631040,2025-09-22T15:25:36.703355+00:00Z
4781,train,2.863925416217258,,0.00019217454443547338,8429.458678336532,0.0,1.0,156663808,2025-09-22T15:25:40.589029+00:00Z
4782,train,2.8812167277449463,,0.00019217053479896767,8430.285576456,0.0,1.0,156696576,2025-09-22T15:25:44.474443+00:00Z
4783,train,2.8939110544783557,,0.00019216652417822984,8429.188994697199,0.0,1.0,156729344,2025-09-22T15:25:48.363910+00:00Z
4784,train,2.8876050866361873,,0.0001921625125733037,8427.913038082354,0.0,1.0,156762112,2025-09-22T15:25:52.254299+00:00Z
4785,train,2.878469597403683,,0.00019215849998423294,8428.901070500631,0.0,1.0,156794880,2025-09-22T15:25:56.140054+00:00Z
4786,train,2.875856260452698,,0.00019215448641106146,8426.154428387874,0.0,1.0,156827648,2025-09-22T15:26:00.033975+00:00Z
4787,train,2.8772464573329954,,0.000192150471853833,8425.195855882435,0.0,1.0,156860416,2025-09-22T15:26:03.925032+00:00Z
4788,train,2.882009546155894,,0.00019214645631259147,8428.886153959938,0.0,1.0,156893184,2025-09-22T15:26:07.816890+00:00Z
4789,train,2.8944568486766493,,0.0001921424397873806,8431.143254883838,0.0,1.0,156925952,2025-09-22T15:26:11.699276+00:00Z
4790,train,2.882101172365827,,0.0001921384222782443,8428.059064419587,0.0,1.0,156958720,2025-09-22T15:26:15.592940+00:00Z
4791,train,2.8509279347879435,,0.00019213440378522637,8427.885202898691,0.0,1.0,156991488,2025-09-22T15:26:19.481307+00:00Z
4792,train,2.8509718499263594,,0.00019213038430837068,8426.842544130943,0.0,1.0,157024256,2025-09-22T15:26:23.371758+00:00Z
4793,train,2.8320737768722,,0.00019212636384772117,8427.108053237933,0.0,1.0,157057024,2025-09-22T15:26:27.259672+00:00Z
4794,train,2.80405149217061,,0.00019212234240332165,8427.072103459328,0.0,1.0,157089792,2025-09-22T15:26:31.148159+00:00Z
4795,train,2.817517826160298,,0.00019211831997521602,8427.021332995679,0.0,1.0,157122560,2025-09-22T15:26:35.036697+00:00Z
4796,train,2.786018472195124,,0.00019211429656344823,8425.576841113747,0.0,1.0,157155328,2025-09-22T15:26:38.928476+00:00Z
4797,train,2.822033275318553,,0.0001921102721680622,8429.466853527492,0.0,1.0,157188096,2025-09-22T15:26:42.808630+00:00Z
4798,train,2.8057787559799046,,0.00019210624678910182,8426.214012926355,0.0,1.0,157220864,2025-09-22T15:26:46.703460+00:00Z
4799,train,2.8070873954032383,,0.00019210222042661098,8429.473086848051,0.0,1.0,157253632,2025-09-22T15:26:50.586454+00:00Z
4800,train,2.8267668132306207,,0.00019209819308063376,8426.333853911206,1.4246249198913574,1.0,157286400,2025-09-22T15:26:54.481019+00:00Z
4801,train,2.8294143060732844,,0.00019209416475121397,8429.99826286203,0.0,1.0,157319168,2025-09-22T15:26:58.361342+00:00Z
4802,train,2.8268126082321072,,0.0001920901354383957,8429.192808169884,0.0,1.0,157351936,2025-09-22T15:27:02.250271+00:00Z
4803,train,2.8331332592874823,,0.0001920861051422229,8427.358176137048,0.0,1.0,157384704,2025-09-22T15:27:06.141948+00:00Z
4804,train,2.797310449663704,,0.00019208207386273954,8428.269483575801,0.0,1.0,157417472,2025-09-22T15:27:10.028135+00:00Z
4805,train,2.8049543213700403,,0.0001920780415999896,8429.078611386507,0.0,1.0,157450240,2025-09-22T15:27:13.914138+00:00Z
4806,train,2.8062093208898737,,0.00019207400835401714,8427.646150888795,0.0,1.0,157483008,2025-09-22T15:27:17.804939+00:00Z
4807,train,2.830081902504233,,0.00019206997412486617,8427.474680865289,0.0,1.0,157515776,2025-09-22T15:27:21.693491+00:00Z
4808,train,2.833544340038539,,0.00019206593891258074,8425.982952115428,0.0,1.0,157548544,2025-09-22T15:27:25.585169+00:00Z
4809,train,2.8146396514513263,,0.00019206190271720485,8427.84941433736,0.0,1.0,157581312,2025-09-22T15:27:29.469790+00:00Z
4810,train,2.822320419854358,,0.0001920578655387826,8426.369817384499,0.0,1.0,157614080,2025-09-22T15:27:33.361268+00:00Z
4811,train,2.835006804740222,,0.00019205382737735803,8427.35765359108,0.0,1.0,157646848,2025-09-22T15:27:37.247735+00:00Z
4812,train,2.8190942062221094,,0.00019204978823297525,8427.175685168784,0.0,1.0,157679616,2025-09-22T15:27:41.136443+00:00Z
4813,train,2.7989712479664792,,0.00019204574810567833,8425.894394652718,0.0,1.0,157712384,2025-09-22T15:27:45.027774+00:00Z
4814,train,2.80675955619996,,0.00019204170699551132,8429.03818278128,0.0,1.0,157745152,2025-09-22T15:27:48.919518+00:00Z
4815,train,2.7644680828444823,,0.0001920376649025184,8429.931377990613,0.0,1.0,157777920,2025-09-22T15:27:52.804973+00:00Z
4816,train,2.7616879201465245,,0.00019203362182674367,8427.799038614812,0.0,1.0,157810688,2025-09-22T15:27:56.696998+00:00Z
4817,train,2.7806507027030047,,0.00019202957776823126,8428.464411784555,0.0,1.0,157843456,2025-09-22T15:28:00.583548+00:00Z
4818,train,2.7717177697312883,,0.00019202553272702527,8429.841726603634,0.0,1.0,157876224,2025-09-22T15:28:04.468153+00:00Z
4819,train,2.7883129383586693,,0.00019202148670316996,8430.242046586915,0.0,1.0,157908992,2025-09-22T15:28:08.354373+00:00Z
4820,train,2.798527899276869,,0.00019201743969670936,8427.662912092226,0.0,1.0,157941760,2025-09-22T15:28:12.247286+00:00Z
4821,train,2.8014857049807818,,0.00019201339170768774,8429.951868597067,0.0,1.0,157974528,2025-09-22T15:28:16.130161+00:00Z
4822,train,2.821849010231338,,0.00019200934273614923,8426.666712307499,0.0,1.0,158007296,2025-09-22T15:28:20.024842+00:00Z
4823,train,2.8471184448977485,,0.00019200529278213805,8427.461942692424,0.0,1.0,158040064,2025-09-22T15:28:23.911615+00:00Z
4824,train,2.8427521058839718,,0.00019200124184569844,8426.26684238892,0.0,1.0,158072832,2025-09-22T15:28:27.802615+00:00Z
4825,train,2.835885602437451,,0.00019199718992687453,8427.632234938854,0.0,1.0,158105600,2025-09-22T15:28:31.688259+00:00Z
4826,train,2.8226197733309815,,0.00019199313702571063,8425.574753465367,0.0,1.0,158138368,2025-09-22T15:28:35.581173+00:00Z
4827,train,2.846437839313771,,0.00019198908314225092,8425.330276105711,0.0,1.0,158171136,2025-09-22T15:28:39.470849+00:00Z
4828,train,2.856821114699029,,0.0001919850282765397,8426.359180036878,0.0,1.0,158203904,2025-09-22T15:28:43.357700+00:00Z
4829,train,2.8677221759080735,,0.0001919809724286212,8427.183337429338,0.0,1.0,158236672,2025-09-22T15:28:47.244549+00:00Z
4830,train,2.858795603268133,,0.00019197691559853973,8427.83263119583,0.0,1.0,158269440,2025-09-22T15:28:51.131421+00:00Z
4831,train,2.8646785141403552,,0.0001919728577863395,8427.336128302491,0.0,1.0,158302208,2025-09-22T15:28:55.020636+00:00Z
4832,train,2.8674629677571426,,0.00019196879899206483,8424.962966836894,0.0,1.0,158334976,2025-09-22T15:28:58.914417+00:00Z
4833,train,2.8661863996896955,,0.00019196473921576,8425.606872241919,0.0,1.0,158367744,2025-09-22T15:29:02.802325+00:00Z
4834,train,2.848601209608955,,0.00019196067845746946,8426.268792552302,0.0,1.0,158400512,2025-09-22T15:29:06.689895+00:00Z
4835,train,2.8447908706857943,,0.00019195661671723733,8426.99768146325,0.0,1.0,158433280,2025-09-22T15:29:10.577005+00:00Z
4836,train,2.8435482305938766,,0.00019195255399510812,8426.579542645524,0.0,1.0,158466048,2025-09-22T15:29:14.466425+00:00Z
4837,train,2.8326271852244225,,0.00019194849029112606,8427.416719947896,0.0,1.0,158498816,2025-09-22T15:29:18.353142+00:00Z
4838,train,2.824786479507919,,0.00019194442560533552,8425.435953651408,0.0,1.0,158531584,2025-09-22T15:29:22.245978+00:00Z
4839,train,2.8124784277990784,,0.00019194035993778092,8428.134858866799,0.0,1.0,158564352,2025-09-22T15:29:26.128935+00:00Z
4840,train,2.800451944510519,,0.00019193629328850663,8425.08270491207,0.0,1.0,158597120,2025-09-22T15:29:30.023917+00:00Z
4841,train,2.7900081547263675,,0.000191932225657557,8426.364894343416,0.0,1.0,158629888,2025-09-22T15:29:33.910299+00:00Z
4842,train,2.8111671780493923,,0.00019192815704497645,8425.628878123849,0.0,1.0,158662656,2025-09-22T15:29:37.800745+00:00Z
4843,train,2.808316586161888,,0.0001919240874508094,8428.599323144172,0.0,1.0,158695424,2025-09-22T15:29:41.690996+00:00Z
4844,train,2.8103888968335715,,0.00019192001687510027,8431.91234184202,0.0,1.0,158728192,2025-09-22T15:29:45.581200+00:00Z
4845,train,2.839898226234954,,0.00019191594531789343,8434.974470135316,0.0,1.0,158760960,2025-09-22T15:29:49.460345+00:00Z
4846,train,2.8738931991818326,,0.00019191187277923342,8432.295338110074,0.0,1.0,158793728,2025-09-22T15:29:53.351302+00:00Z
4847,train,2.860197270944367,,0.00019190779925916463,8429.59252937956,0.0,1.0,158826496,2025-09-22T15:29:57.243552+00:00Z
4848,train,2.8689032540035098,,0.0001919037247577315,8431.727014720338,0.0,1.0,158859264,2025-09-22T15:30:01.127898+00:00Z
4849,train,2.8516319583635195,,0.00019189964927497858,8430.549981498945,0.0,1.0,158892032,2025-09-22T15:30:05.016886+00:00Z
4850,train,2.8389470002753137,,0.00019189557281095032,8428.786812940476,0.0,1.0,158924800,2025-09-22T15:30:08.907771+00:00Z
4851,train,2.842068393978709,,0.00019189149536569123,8431.503322875318,0.0,1.0,158957568,2025-09-22T15:30:12.799164+00:00Z
4852,train,2.852095890003354,,0.00019188741693924576,8432.368639452317,0.0,1.0,158990336,2025-09-22T15:30:16.683548+00:00Z
4853,train,2.859857190809766,,0.00019188333753165844,8430.749480768634,0.0,1.0,159023104,2025-09-22T15:30:20.573260+00:00Z
4854,train,2.841012638058173,,0.0001918792571429739,8431.56696850184,0.0,1.0,159055872,2025-09-22T15:30:24.458101+00:00Z
4855,train,2.828675205629385,,0.00019187517577323656,8432.914492260423,0.0,1.0,159088640,2025-09-22T15:30:28.341346+00:00Z
4856,train,2.831573368717417,,0.00019187109342249102,8431.655667663961,0.0,1.0,159121408,2025-09-22T15:30:32.242005+00:00Z
4857,train,2.80922882551776,,0.00019186701009078183,8434.14312774277,0.0,1.0,159154176,2025-09-22T15:30:36.122587+00:00Z
4858,train,2.792421142412662,,0.00019186292577815355,8436.341365987613,0.0,1.0,159186944,2025-09-22T15:30:40.009016+00:00Z
4859,train,2.767719346422052,,0.00019185884048465078,8436.094418441266,0.0,1.0,159219712,2025-09-22T15:30:43.893732+00:00Z
4860,train,2.745455838565316,,0.00019185475421031812,8434.608791951394,0.0,1.0,159252480,2025-09-22T15:30:47.791554+00:00Z
4861,train,2.7433779394545734,,0.00019185066695520014,8433.970246664263,0.0,1.0,159285248,2025-09-22T15:30:51.678993+00:00Z
4862,train,2.7516090741084733,,0.00019184657871934146,8436.235857722635,0.0,1.0,159318016,2025-09-22T15:30:55.559022+00:00Z
4863,train,2.751309547155504,,0.00019184248950278673,8437.22860615807,0.0,1.0,159350784,2025-09-22T15:30:59.450960+00:00Z
4864,train,2.764491897817914,,0.00019183839930558057,8435.023885445373,0.0,1.0,159383552,2025-09-22T15:31:03.339780+00:00Z
4865,train,2.7722165185181478,,0.00019183430812776762,8434.948393421288,0.0,1.0,159416320,2025-09-22T15:31:07.224709+00:00Z
4866,train,2.7713577387900514,,0.00019183021596939255,8430.872139630905,0.0,1.0,159449088,2025-09-22T15:31:11.118908+00:00Z
4867,train,2.7745232035074854,,0.0001918261228305,8433.135387861656,0.0,1.0,159481856,2025-09-22T15:31:15.000366+00:00Z
4868,train,2.7961997493524158,,0.00019182202871113467,8431.041453302301,0.0,1.0,159514624,2025-09-22T15:31:18.890821+00:00Z
4869,train,2.7695312876479745,,0.00019181793361134125,8427.310554449054,0.0,1.0,159547392,2025-09-22T15:31:22.786029+00:00Z
4870,train,2.7669930349865783,,0.00019181383753116442,8426.745149030277,0.0,1.0,159580160,2025-09-22T15:31:26.675644+00:00Z
4871,train,2.77602922240608,,0.00019180974047064894,8428.556611919592,0.0,1.0,159612928,2025-09-22T15:31:30.560041+00:00Z
4872,train,2.7897829978440383,,0.00019180564242983944,8428.911807378194,0.0,1.0,159645696,2025-09-22T15:31:34.446957+00:00Z
4873,train,2.810122919271068,,0.00019180154340878074,8426.922216429832,0.0,1.0,159678464,2025-09-22T15:31:38.339123+00:00Z
4874,train,2.7957604368236746,,0.00019179744340751755,8430.141197813475,0.0,1.0,159711232,2025-09-22T15:31:42.221734+00:00Z
4875,train,2.820079708669223,,0.00019179334242609458,8429.882502722796,0.0,1.0,159744000,2025-09-22T15:31:46.109336+00:00Z
4876,train,2.812972399211202,,0.00019178924046455668,8429.669136818799,0.0,1.0,159776768,2025-09-22T15:31:49.996952+00:00Z
4877,train,2.8082146012332503,,0.00019178513752294852,8426.65553466978,0.0,1.0,159809536,2025-09-22T15:31:53.891136+00:00Z
4878,train,2.8148531851363003,,0.00019178103360131495,8428.751928630405,0.0,1.0,159842304,2025-09-22T15:31:57.776710+00:00Z
4879,train,2.8176079336278277,,0.00019177692869970078,8432.049371464664,0.0,1.0,159875072,2025-09-22T15:32:01.663462+00:00Z
4880,train,2.8131725648170085,,0.00019177282281815077,8430.693302732401,0.0,1.0,159907840,2025-09-22T15:32:05.561339+00:00Z
4881,train,2.84549016587067,,0.00019176871595670978,8431.431233618636,0.0,1.0,159940608,2025-09-22T15:32:09.446389+00:00Z
4882,train,2.8286037966501265,,0.0001917646081154226,8432.343278176248,0.0,1.0,159973376,2025-09-22T15:32:13.330698+00:00Z
4883,train,2.814211743315299,,0.00019176049929433406,8432.960662153697,0.0,1.0,160006144,2025-09-22T15:32:17.224589+00:00Z
4884,train,2.8045599793555493,,0.0001917563894934891,8432.06860249169,0.0,1.0,160038912,2025-09-22T15:32:21.114439+00:00Z
4885,train,2.80137143449445,,0.00019175227871293243,8433.58617922768,0.0,1.0,160071680,2025-09-22T15:32:24.997061+00:00Z
4886,train,2.784252207724387,,0.00019174816695270906,8433.250127229767,0.0,1.0,160104448,2025-09-22T15:32:28.892834+00:00Z
4887,train,2.7893027942610993,,0.00019174405421286376,8434.528289521077,0.0,1.0,160137216,2025-09-22T15:32:32.775464+00:00Z
4888,train,2.791998328080763,,0.00019173994049344152,8432.502916087231,0.0,1.0,160169984,2025-09-22T15:32:36.665117+00:00Z
4889,train,2.795144241730264,,0.00019173582579448716,8433.760759455326,0.0,1.0,160202752,2025-09-22T15:32:40.558150+00:00Z
4890,train,2.8073875978707292,,0.00019173171011604566,8433.779097054205,0.0,1.0,160235520,2025-09-22T15:32:44.443445+00:00Z
4891,train,2.767911081771763,,0.00019172759345816186,8434.583589100313,0.0,1.0,160268288,2025-09-22T15:32:48.326921+00:00Z
4892,train,2.758033190900724,,0.0001917234758208808,8432.025155447285,0.0,1.0,160301056,2025-09-22T15:32:52.217780+00:00Z
4893,train,2.7848270995032554,,0.00019171935720424735,8433.623979776201,0.0,1.0,160333824,2025-09-22T15:32:56.110558+00:00Z
4894,train,2.7887029554794815,,0.0001917152376083065,8436.095233599037,0.0,1.0,160366592,2025-09-22T15:32:59.990274+00:00Z
4895,train,2.782386011453025,,0.0001917111170331032,8430.647731721867,0.0,1.0,160399360,2025-09-22T15:33:03.887117+00:00Z
4896,train,2.769771467064219,,0.00019170699547868238,8429.559182207473,0.0,1.0,160432128,2025-09-22T15:33:07.776399+00:00Z
4897,train,2.7981006149182295,,0.00019170287294508915,8429.079406535684,0.0,1.0,160464896,2025-09-22T15:33:11.664779+00:00Z
4898,train,2.7802696207519983,,0.0001916987494323684,8429.148041407041,0.0,1.0,160497664,2025-09-22T15:33:15.554118+00:00Z
4899,train,2.7918205451390103,,0.00019169462494056516,8431.651781163204,0.0,1.0,160530432,2025-09-22T15:33:19.435816+00:00Z
4900,train,2.8152834169346947,,0.0001916904994697245,8427.809938798591,0.9652916193008423,1.0,160563200,2025-09-22T15:33:23.330998+00:00Z
4901,train,2.849160432125228,,0.0001916863730198914,8428.375282740455,0.0,1.0,160595968,2025-09-22T15:33:27.217775+00:00Z
4902,train,2.839034208034066,,0.0001916822455911109,8427.348895050536,0.0,1.0,160628736,2025-09-22T15:33:31.107963+00:00Z
4903,train,2.8460437760125883,,0.0001916781171834281,8428.38063222837,0.0,1.0,160661504,2025-09-22T15:33:34.993877+00:00Z
4904,train,2.8343326364789565,,0.00019167398779688802,8429.206332394411,0.0,1.0,160694272,2025-09-22T15:33:38.886163+00:00Z
4905,train,2.8403845830113434,,0.0001916698574315357,8430.618556530631,0.0,1.0,160727040,2025-09-22T15:33:42.770346+00:00Z
4906,train,2.852556348146565,,0.00019166572608741634,8426.846918047011,0.0,1.0,160759808,2025-09-22T15:33:46.665844+00:00Z
4907,train,2.8479240569188304,,0.00019166159376457492,8430.090502565472,0.0,1.0,160792576,2025-09-22T15:33:50.546899+00:00Z
4908,train,2.8301629483146167,,0.0001916574604630566,8429.605642065848,0.0,1.0,160825344,2025-09-22T15:33:54.435046+00:00Z
4909,train,2.842759221146348,,0.00019165332618290647,8433.039296923735,0.0,1.0,160858112,2025-09-22T15:33:58.324905+00:00Z
4910,train,2.83654775263355,,0.0001916491909241697,8429.891536260515,0.0,1.0,160890880,2025-09-22T15:34:02.217839+00:00Z
4911,train,2.853915250672273,,0.00019164505468689138,8432.870352372038,0.0,1.0,160923648,2025-09-22T15:34:06.108565+00:00Z
4912,train,2.856913834548031,,0.00019164091747111666,8434.769428403706,0.0,1.0,160956416,2025-09-22T15:34:09.989942+00:00Z
4913,train,2.835652704300912,,0.00019163677927689073,8435.055984013849,0.0,1.0,160989184,2025-09-22T15:34:13.874154+00:00Z
4914,train,2.851676342125921,,0.00019163264010425873,8437.270629687235,0.0,1.0,161021952,2025-09-22T15:34:17.763832+00:00Z
4915,train,2.8538161670293105,,0.00019162849995326588,8434.595687350133,0.0,1.0,161054720,2025-09-22T15:34:21.653719+00:00Z
4916,train,2.8457091410570463,,0.0001916243588239573,8430.150131385488,0.0,1.0,161087488,2025-09-22T15:34:25.548936+00:00Z
4917,train,2.8421991952907852,,0.00019162021671637828,8433.660132471428,0.0,1.0,161120256,2025-09-22T15:34:29.427861+00:00Z
4918,train,2.844894767283065,,0.00019161607363057397,8429.117817051761,0.0,1.0,161153024,2025-09-22T15:34:33.323736+00:00Z
4919,train,2.8505053345668285,,0.00019161192956658962,8429.94447589952,0.0,1.0,161185792,2025-09-22T15:34:37.209307+00:00Z
4920,train,2.8532376728333206,,0.00019160778452447045,8428.538173875051,0.0,1.0,161218560,2025-09-22T15:34:41.099648+00:00Z
4921,train,2.869533578325257,,0.0001916036385042617,8431.963685100069,0.0,1.0,161251328,2025-09-22T15:34:44.983513+00:00Z
4922,train,2.8743753043731557,,0.00019159949150600864,8432.485221853573,0.0,1.0,161284096,2025-09-22T15:34:48.868477+00:00Z
4923,train,2.895698852055118,,0.00019159534352975653,8434.459457091298,0.0,1.0,161316864,2025-09-22T15:34:52.760115+00:00Z
4924,train,2.911311736744206,,0.00019159119457555065,8428.692664178741,0.0,1.0,161349632,2025-09-22T15:34:56.658457+00:00Z
4925,train,2.911600987054313,,0.00019158704464343625,8431.401037944412,0.0,1.0,161382400,2025-09-22T15:35:00.539894+00:00Z
4926,train,2.9578959524071857,,0.0001915828937334587,8427.94863772954,0.0,1.0,161415168,2025-09-22T15:35:04.434291+00:00Z
4927,train,2.9227252703401425,,0.00019157874184566324,8432.275989044305,0.0,1.0,161447936,2025-09-22T15:35:08.312351+00:00Z
4928,train,2.8882361443185487,,0.0001915745889800952,8434.914598804975,0.0,1.0,161480704,2025-09-22T15:35:12.202333+00:00Z
4929,train,2.8744559533605285,,0.00019157043513679998,8433.851351572688,0.0,1.0,161513472,2025-09-22T15:35:16.089588+00:00Z
4930,train,2.854349003482697,,0.00019156628031582283,8438.318438298193,0.0,1.0,161546240,2025-09-22T15:35:19.974650+00:00Z
4931,train,2.8606075998385285,,0.00019156212451720912,8436.99631031147,0.0,1.0,161579008,2025-09-22T15:35:23.871430+00:00Z
4932,train,2.874303727409798,,0.00019155796774100424,8433.911984599135,0.0,1.0,161611776,2025-09-22T15:35:27.762389+00:00Z
4933,train,2.8724262288763147,,0.00019155380998725355,8432.97284871672,0.0,1.0,161644544,2025-09-22T15:35:31.649820+00:00Z
4934,train,2.8631061409313103,,0.00019154965125600245,8433.560415035388,0.0,1.0,161677312,2025-09-22T15:35:35.534166+00:00Z
4935,train,2.853441336250182,,0.0001915454915472963,8435.360165731234,0.0,1.0,161710080,2025-09-22T15:35:39.415454+00:00Z
4936,train,2.8454369144104805,,0.0001915413308611805,8433.674206804833,0.0,1.0,161742848,2025-09-22T15:35:43.316737+00:00Z
4937,train,2.8437563094314533,,0.00019153716919770053,8436.720665604253,0.0,1.0,161775616,2025-09-22T15:35:47.195109+00:00Z
4938,train,2.835153640462452,,0.00019153300655690175,8430.58162555589,0.0,1.0,161808384,2025-09-22T15:35:51.093265+00:00Z
4939,train,2.8503662089885715,,0.00019152884293882963,8433.354245652174,0.0,1.0,161841152,2025-09-22T15:35:54.973686+00:00Z
4940,train,2.859264535341988,,0.00019152467834352956,8436.123216739585,0.0,1.0,161873920,2025-09-22T15:35:58.872984+00:00Z
4941,train,2.8565799498268936,,0.00019152051277104707,8435.276239613218,0.0,1.0,161906688,2025-09-22T15:36:02.759184+00:00Z
4942,train,2.8526164117791333,,0.0001915163462214276,8431.719032692221,0.0,1.0,161939456,2025-09-22T15:36:06.652031+00:00Z
4943,train,2.8423625370864345,,0.00019151217869471662,8430.899164197546,0.0,1.0,161972224,2025-09-22T15:36:10.542212+00:00Z
4944,train,2.849345386714125,,0.00019150801019095963,8433.564799002466,0.0,1.0,162004992,2025-09-22T15:36:14.422733+00:00Z
4945,train,2.8623596942636826,,0.00019150384071020215,8436.071245535893,0.0,1.0,162037760,2025-09-22T15:36:18.312432+00:00Z
4946,train,2.8515726640415306,,0.00019149967025248964,8431.339537319876,0.0,1.0,162070528,2025-09-22T15:36:22.207628+00:00Z
4947,train,2.826976920478831,,0.00019149549881786765,8429.815807913536,0.0,1.0,162103296,2025-09-22T15:36:26.097596+00:00Z
4948,train,2.806948443037233,,0.00019149132640638175,8428.340367971525,0.0,1.0,162136064,2025-09-22T15:36:29.988155+00:00Z
4949,train,2.8226302830415615,,0.0001914871530180774,8430.408233799024,0.0,1.0,162168832,2025-09-22T15:36:33.871227+00:00Z
4950,train,2.8135171474252028,,0.00019148297865300023,8430.00226336593,0.0,1.0,162201600,2025-09-22T15:36:37.759045+00:00Z
4951,train,2.833015290609051,,0.00019147880331119575,8431.487115799446,0.0,1.0,162234368,2025-09-22T15:36:41.642694+00:00Z
4952,train,2.823618210295781,,0.00019147462699270956,8427.328652793403,0.0,1.0,162267136,2025-09-22T15:36:45.538686+00:00Z
4953,train,2.795530471450041,,0.00019147044969758725,8427.093900777843,0.0,1.0,162299904,2025-09-22T15:36:49.427529+00:00Z
4954,train,2.7851271658354557,,0.0001914662714258744,8430.015209152703,0.0,1.0,162332672,2025-09-22T15:36:53.309212+00:00Z
4955,train,2.7930179026019775,,0.00019146209217761663,8428.30181847584,0.0,1.0,162365440,2025-09-22T15:36:57.200229+00:00Z
4956,train,2.807946853604216,,0.00019145791195285958,8427.76581514672,0.0,1.0,162398208,2025-09-22T15:37:01.089319+00:00Z
4957,train,2.821274649589925,,0.00019145373075164882,8427.352198550963,0.0,1.0,162430976,2025-09-22T15:37:04.978374+00:00Z
4958,train,2.808325597485604,,0.00019144954857403004,8425.865261361987,0.0,1.0,162463744,2025-09-22T15:37:08.870099+00:00Z
4959,train,2.8002489765054306,,0.00019144536542004884,8428.106865141488,0.0,1.0,162496512,2025-09-22T15:37:12.753909+00:00Z
4960,train,2.8409540527671266,,0.00019144118128975094,8426.088398800282,0.0,1.0,162529280,2025-09-22T15:37:16.646514+00:00Z
4961,train,2.8418566292771423,,0.000191436996183182,8427.337778899833,0.0,1.0,162562048,2025-09-22T15:37:20.532507+00:00Z
4962,train,2.8547914540394004,,0.0001914328101003876,8430.340569281037,0.0,1.0,162594816,2025-09-22T15:37:24.413890+00:00Z
4963,train,2.829684524144875,,0.0001914286230414136,8432.757425711801,0.0,1.0,162627584,2025-09-22T15:37:28.305262+00:00Z
4964,train,2.820866538649333,,0.00019142443500630557,8428.567383352252,0.0,1.0,162660352,2025-09-22T15:37:32.200738+00:00Z
4965,train,2.7922655629207482,,0.00019142024599510927,8430.820549337992,0.0,1.0,162693120,2025-09-22T15:37:36.083280+00:00Z
4966,train,2.8013356852909737,,0.00019141605600787046,8429.817060900174,0.0,1.0,162725888,2025-09-22T15:37:39.972286+00:00Z
4967,train,2.8091076429230704,,0.00019141186504463483,8427.473054639531,0.0,1.0,162758656,2025-09-22T15:37:43.864852+00:00Z
4968,train,2.8170213564225497,,0.00019140767310544808,8427.42125226151,0.0,1.0,162791424,2025-09-22T15:37:47.754702+00:00Z
4969,train,2.8073579502691444,,0.0001914034801903561,8429.249734751815,0.0,1.0,162824192,2025-09-22T15:37:51.638748+00:00Z
4970,train,2.8004069119026913,,0.00019139928629940451,8430.453625126318,0.0,1.0,162856960,2025-09-22T15:37:55.523390+00:00Z
4971,train,2.79491655433154,,0.00019139509143263915,8434.582364939113,0.0,1.0,162889728,2025-09-22T15:37:59.420141+00:00Z
4972,train,2.793453103935503,,0.00019139089559010587,8432.321375161146,0.0,1.0,162922496,2025-09-22T15:38:03.310313+00:00Z
4973,train,2.794457307430312,,0.0001913866987718504,8432.54830653957,0.0,1.0,162955264,2025-09-22T15:38:07.195790+00:00Z
4974,train,2.788398101304953,,0.00019138250097791852,8430.383615188897,0.0,1.0,162988032,2025-09-22T15:38:11.086679+00:00Z
4975,train,2.8004753449931603,,0.00019137830220835613,8433.018724405121,0.0,1.0,163020800,2025-09-22T15:38:14.967507+00:00Z
4976,train,2.8356396936811383,,0.000191374102463209,8430.640337455347,0.0,1.0,163053568,2025-09-22T15:38:18.858673+00:00Z
4977,train,2.8305101588461437,,0.00019136990174252298,8430.160139343234,0.0,1.0,163086336,2025-09-22T15:38:22.746555+00:00Z
4978,train,2.8601864601755413,,0.00019136570004634393,8427.283187547187,0.0,1.0,163119104,2025-09-22T15:38:26.640195+00:00Z
4979,train,2.864562784932638,,0.00019136149737471775,8428.36438658247,0.0,1.0,163151872,2025-09-22T15:38:30.526025+00:00Z
